seed,strategy,n_labels,rmse,rmse_hard,frac_hard_labelled,selector_rmse
5,heuristic,650,32.49764619335607,51.41391151471773,0.46615384615384614,
5,heuristic,750,31.72004670360807,51.650316625258945,0.404,
5,heuristic,850,31.553646199679182,52.12007119737954,0.3564705882352941,
5,heuristic,950,30.939576536754473,50.60923073191531,0.31894736842105265,
5,heuristic,1050,31.326726989574933,51.4610010627288,0.2885714285714286,
5,heuristic,1150,31.691244068624044,52.598695776396575,0.2634782608695652,
5,heuristic,1250,31.63766881275031,51.96272934152228,0.2424,
5,heuristic,1350,31.67961205027059,51.82742228445364,0.22444444444444445,
5,heuristic,1354,31.551313300746052,51.92301362959281,0.22378138847858198,
5,gp_uncertainty,50,40.78237186183375,70.00609584429434,0.28,45.53381382959499
5,gp_uncertainty,100,36.47927907927814,61.255975554677754,0.51,44.496140758731094
5,gp_uncertainty,200,34.72641567839874,55.96998027605761,0.53,33.85784577013383
5,gp_uncertainty,300,34.292375627477476,53.91643293999752,0.51,33.87163993947353
5,gp_uncertainty,400,33.011809888900885,52.86898812568274,0.47,33.327707780701566
5,gp_uncertainty,550,31.64597172281906,50.39114317177694,0.4163636363636364,32.39703101413626
5,gp_uncertainty,650,31.841856550096374,51.350245539967005,0.38769230769230767,32.282558154862095
5,gp_uncertainty,750,31.990090370149794,52.524586489042456,0.364,32.09969825969946
5,gp_uncertainty,850,32.14409876585221,52.08217533459617,0.34352941176470586,31.7948137194682
5,gp_uncertainty,950,30.943783145925554,49.815908945056115,0.3178947368421053,33.18795555675286
5,gp_uncertainty,1050,32.07014542222692,53.250550440227045,0.2885714285714286,33.07385431822624
5,gp_uncertainty,1150,31.33234309432863,51.26974825148483,0.2634782608695652,38.236847475062234
5,gp_uncertainty,1250,31.686469206983496,51.36191562191283,0.2424,38.136169987408685
5,gp_uncertainty,1350,31.314283344778232,51.22653454959589,0.22444444444444445,38.02029768139268
5,gp_uncertainty,1354,31.8249406166874,52.370742653183115,0.22378138847858198,38.01643426022205
5,bootstrap_xgb,50,40.78237186183375,70.00609584429434,0.28,47.19087807567904
5,bootstrap_xgb,100,33.4018112652945,51.158716244737185,0.59,42.15792100103174
5,bootstrap_xgb,200,33.78821040203206,53.97761647891899,0.69,35.7244952233135
5,bootstrap_xgb,300,33.43515613882636,53.47297959795279,0.6133333333333333,34.81090806609097
5,bootstrap_xgb,400,32.185805714923326,51.875832269822354,0.55,34.09123767864169
5,bootstrap_xgb,550,31.74418147107657,50.37862528093766,0.4727272727272727,32.85033870329997
5,bootstrap_xgb,650,31.668241841397627,51.26990153109199,0.4369230769230769,32.893865258927725
5,bootstrap_xgb,750,31.73851620627041,51.46522936686951,0.38266666666666665,34.199221887877144
5,bootstrap_xgb,850,31.68235334254458,51.30189729989255,0.3552941176470588,33.46761103871071
5,bootstrap_xgb,950,31.310942816111453,50.766546191102194,0.31894736842105265,31.966509500217402
5,bootstrap_xgb,1050,31.803555090105156,51.9392382912938,0.2885714285714286,34.043014214383746
5,bootstrap_xgb,1150,31.521745372161526,51.39355587002635,0.2634782608695652,32.70075033210377
5,bootstrap_xgb,1250,31.78320793480629,52.3741250441346,0.2424,32.333612212424335
5,bootstrap_xgb,1350,31.40901111280675,50.99817237371777,0.22444444444444445,32.575906967478495
5,bootstrap_xgb,1354,31.179565151544683,50.952589467923914,0.22378138847858198,33.30921912124714
