strategy,seed,experiment,row,boiling_point,in_spec,hits,cmpdname
prob_in_spec,4,28,981,453.15,True,9,3-Methyl-4-octanol
prob_in_spec,4,29,1211,468.15,True,10,2-Ethyl-4-methylhexan-1-ol
prob_in_spec,4,30,8,467.85,True,11,1-Octanol
prob_in_spec,4,31,792,455.15,True,12,"2,4,6-Trimethyl-4-heptanol"
prob_in_spec,4,32,922,457.15,True,13,4-Ethylnonane
prob_in_spec,4,33,635,459.15,True,14,5-Methyldecane
prob_in_spec,4,34,302,469.05,True,15,Undecane
prob_in_spec,4,35,360,461.15,True,16,4-Methyldecane
prob_in_spec,4,36,627,465.15,True,17,3-Methyldecane
prob_in_spec,4,37,932,461.15,True,18,3-Ethylnonane
prob_in_spec,4,38,419,462.35,True,19,2-Methyldecane
prob_in_spec,4,39,621,465.15,True,20,"4,7-Dimethyloctan-4-ol"
prob_in_spec,4,40,1194,462.15,True,21,4-Isopropyl-4-heptanol
prob_in_spec,4,41,1141,458.15,True,22,4-Tert-butyl-2-methylheptane
prob_in_spec,4,42,1105,468.15,True,23,"2,3,4,5,6-Pentamethylheptane"
prob_in_spec,4,43,795,462.9,True,24,"3,3,6,6-Tetramethyloctane"
prob_in_spec,4,44,1183,457.0,True,25,"2,4,4,7-Tetramethyloctane"
prob_in_spec,4,45,1241,457.15,True,26,"2,2,5,5-Tetramethyloctane"
prob_in_spec,4,46,1160,460.15,True,27,"4-Ethyl-2,2-dimethyloctane"
prob_in_spec,4,47,1154,459.4,True,28,"2,4,5,7-Tetramethyloctane"
prob_in_spec,4,48,1223,463.15,True,29,"2,5,5-Trimethylnonane"
prob_in_spec,4,49,1221,463.15,True,30,"2,6,6-Trimethylnonane"
prob_in_spec,4,50,499,473.15,False,30,"2,2,3-Trimethylnonane"
prob_in_spec,4,51,1164,464.15,True,31,"2,2,4-Trimethylnonane"
prob_in_spec,4,52,1187,464.15,True,32,4-Tert-butyloctane
prob_in_spec,4,53,1136,464.15,True,33,"4-Ethyl-2,4-dimethyloctane"
prob_in_spec,4,54,1218,462.15,True,34,"2,4-Dimethyl-4-propylheptane"
prob_in_spec,4,55,916,472.15,True,35,"3,6-Dimethyl-3-ethyl-octane"
prob_in_spec,4,56,921,470.15,True,36,"3-Methyl, 3,5-diethyl, heptane"
prob_in_spec,4,57,1230,469.15,True,37,"3,3-Dimethyl-4-propylheptane"
prob_in_spec,4,58,1168,473.15,False,37,"3-Ethyl-3,4-dimethyloctane"
prob_in_spec,4,59,1228,471.15,True,38,"3,4-Dimethyl-4-propylheptane"
prob_in_spec,4,60,918,472.15,True,39,"3,4,5,6-Tetramethyloctane"
prob_in_spec,4,61,1222,457.75,True,40,"2,6-Dimethyl-4-propylheptane"
prob_in_spec,4,62,1236,466.15,True,41,"2,2,3,3,6-Pentamethylheptane"
prob_in_spec,4,63,1150,463.0,True,42,"2,5,8-Trimethylnonane"
prob_in_spec,4,64,1240,459.15,True,43,"2,2,5,5,6-Pentamethylheptane"
prob_in_spec,4,65,1199,468.15,True,44,"2,2,3,3,5,5-Hexamethylhexane"
prob_in_spec,4,66,460,474.15,False,44,"2,2-Dimethyldecane"
prob_in_spec,4,67,533,452.15,False,44,4-Ethyl-4-heptanol
prob_in_spec,4,68,935,469.15,True,45,"3-Ethyl-2,7-dimethyloctane"
prob_in_spec,4,69,914,456.46543,True,46,"4,4-Diethylheptane"
prob_in_spec,4,70,919,473.15,False,46,"3,4,7-Trimethylnonane"
prob_in_spec,4,71,1138,463.15,True,47,"4-Ethyl-2,6-dimethyloctane"
prob_in_spec,4,72,1220,463.15,True,48,"2,5-Dimethyl-4-propylheptane"
prob_in_spec,4,73,774,475.15,False,48,5-Methyl-5-nonanol
prob_in_spec,4,74,556,472.15,True,49,3-Ethyloctan-3-ol
prob_in_spec,4,75,710,467.14283,True,50,4-Propyl-4-heptanol
prob_in_spec,4,76,1174,455.9,True,51,"2,2,6,6-Tetramethyloctane"
prob_in_spec,4,77,1206,462.15,True,52,"3,3-Diethyl-2,4-dimethylpentane"
prob_in_spec,4,78,1177,457.15,True,53,"2,2,3,3,4-Pentamethylhexane"
prob_in_spec,4,79,1203,460.15,True,54,"2,3,3,4,4-Pentamethylhexane"
prob_in_spec,4,80,1115,462.15,True,55,"3,3-Diethyl-2,2-dimethylpentane"
prob_in_spec,4,81,1114,459.15,True,56,"3-Ethyl-2,2,3,4-tetramethylpentane"
prob_in_spec,4,82,1116,467.15,True,57,"2,2,3,3,4,4-Hexamethylpentane"
prob_in_spec,4,83,1243,467.15,True,58,"2,3-Dimethyl-4-propylheptane"
prob_in_spec,4,84,1196,459.15,True,59,"3,4-Diethyl-3-methylhexane"
prob_in_spec,4,85,1208,459.15,True,60,"3,3-Diethyl-2-methylhexane"
prob_in_spec,4,86,1227,457.15,True,61,"3,3,4,4-Tetramethylheptane"
prob_in_spec,4,87,1112,470.15,True,62,"5,5-Dimethyldecane"
prob_in_spec,4,88,1137,470.15,True,63,"3-Ethyl-2,6-dimethyloctane"
prob_in_spec,4,89,1166,459.9,True,64,"3,3-Diethylheptane"
prob_in_spec,4,90,1226,462.0,True,65,2-Methyl-5-propyloctane
prob_in_spec,4,91,924,471.15,True,66,"4,6-Dimethyldecane"
prob_in_spec,4,92,1190,470.15,True,67,"3,5-Diethyloctane"
prob_in_spec,4,93,830,472.15,True,68,4-Ethyl-5-methylnonane
prob_in_spec,4,94,831,466.15,True,69,"4,5-Diethyloctane"
prob_in_spec,4,95,1186,472.15,True,70,"3,4-Diethyloctane"
prob_in_spec,4,96,1229,469.15,True,71,"3,5-Dimethyl-4-propylheptane"
prob_in_spec,4,97,1146,458.15,True,72,"3,4,4,5-Tetramethylheptane"
prob_in_spec,4,98,468,452.15,False,72,"3,5-Dimethyl-4-heptanol"
prob_in_spec,4,99,840,471.15,True,73,"2,5-Dimethyldecane"
prob_in_spec,4,100,825,463.85,True,74,2-Methyl-1-decene
prob_in_spec,4,101,699,465.45,True,75,5-Undecene
prob_in_spec,4,102,696,455.44,True,76,Undec-4-ene
prob_in_spec,4,103,1021,466.15,True,77,(E)-4-Undecene
prob_in_spec,4,104,278,465.85,True,78,1-Undecene
prob_in_spec,4,105,856,448.0,False,78,"2,3-Dimethylnonane"
prob_in_spec,4,106,734,462.0,True,79,"1,10-Undecadiene"
prob_in_spec,4,107,625,466.65,True,80,1-Nonen-3-ol
prob_in_spec,4,108,523,459.00627,True,81,"2,2,7,7-Tetramethyloctane"
prob_in_spec,4,109,1156,471.15,True,82,5-Ethyl-5-methylnonane
prob_in_spec,4,110,559,469.15,True,83,1-Undecyne
prob_in_spec,4,111,788,471.65,True,84,4-Undecyne
prob_in_spec,4,112,712,471.09534,True,85,5-Undecyne
prob_in_spec,4,113,787,473.15,False,85,3-Undecyne
prob_in_spec,4,114,786,479.15,False,85,2-Undecyne
prob_in_spec,4,115,754,482.28,False,85,"2,9-Dimethyl-5-decyne"
prob_in_spec,4,116,668,514.75,False,85,"3,7-Dimethylocta-1,5,7-trien-3-ol"
prob_in_spec,4,117,1072,514.75,False,85,Hotrienol
prob_in_spec,4,118,1158,472.15,True,86,"4,4-Dimethyldecane"
prob_in_spec,4,119,1245,469.15,True,87,"2,4,4,5,5-Pentamethylheptane"
prob_in_spec,4,120,1097,456.15,True,88,"2,8-Dimethylnonane"
prob_in_spec,4,121,563,351.65,False,88,n-Methyloctan-1-amine
prob_in_spec,4,122,149,460.15,True,89,Diisoamylamine
prob_in_spec,4,123,1179,454.15,True,90,"2,3,3,4,5-Pentamethylhexane"
prob_in_spec,4,124,1216,457.05,True,91,"3,3-Dimethylnon-4-yne"
prob_in_spec,4,125,1237,459.15,True,92,"2,2,3,4,4-Pentamethylhexane"
prob_in_spec,4,126,912,470.15,True,93,5-Propylnonane
prob_in_spec,4,127,906,444.86543,False,93,"2,4,4-Trimethyl-3-hexanol"
prob_in_spec,4,128,1178,452.15,False,93,"2,3,4-Trimethylhexan-3-ol"
prob_in_spec,4,129,811,451.05,False,93,"3-Ethyl-2,4-dimethylpentan-3-ol"
prob_in_spec,4,130,646,443.15,False,93,"2,2,3-Trimethylhexan-3-ol"
prob_in_spec,4,131,677,460.65,True,94,"2,2,4,4,6-Pentamethylheptane"
prob_in_spec,4,132,1232,467.8,True,95,"3,4,5,5-Tetramethylhexan-3-ol"
prob_in_spec,4,133,1249,460.65,True,96,"2,2,4,4-Tetramethyl-3-hexanol"
prob_in_spec,4,134,1133,464.89743,True,97,"2,2,3,4-Tetramethylhexan-3-ol"
prob_in_spec,4,135,438,451.15,False,97,"2,2,4,6,6-Pentamethylheptane"
prob_in_spec,4,136,394,451.65,False,97,2-Octanol
prob_in_spec,4,137,972,449.65,False,97,(S)-(+)-2-Octanol
prob_in_spec,4,138,808,453.15,True,98,2-Methyl-1-heptanol
prob_in_spec,4,139,1117,456.27755,True,99,(S)-(+)-5-Methyl-1-heptanol
prob_in_spec,4,140,822,459.15,True,100,3-Methyl-1-heptanol
prob_in_spec,4,141,51,459.35,True,101,2-Ethylhexan-1-ol
prob_in_spec,4,142,670,457.15,True,102,4-Methyl-1-heptanol
prob_in_spec,4,143,1209,451.15,False,102,"3-Ethyl-2,4,4-trimethylhexane"
prob_in_spec,4,144,1076,456.28,True,103,"1,3,5-Undecatriene"
prob_in_spec,4,145,1132,454.15,True,104,"4-Ethyl-3,5-dimethylheptane"
prob_in_spec,4,146,997,460.44,True,105,"(E,E,Z)-Undeca-1,3,5,8-tetraene"
prob_in_spec,4,147,1212,446.17573,False,105,"2,2,3,3,5-Pentamethylhexane"
prob_in_spec,4,148,925,472.15,True,106,"4,7-Dimethyldecane"
prob_in_spec,4,149,943,456.15,True,107,"2,3,4-Trimethyl-1-pentanol"
prob_in_spec,4,150,655,433.76714,False,107,"2,4-Dimethyl-3-hexanol"
qlogei_target,4,1,1172,454.15,True,1,"3,3,4,5-Tetramethylheptane"
qlogei_target,4,2,1171,452.8,False,1,"2,2,3,3-Tetramethylheptane"
qlogei_target,4,3,1210,450.15,False,1,3-Methyl-4-isopropylheptane
qlogei_target,4,4,759,479.15,False,1,"2,4-Hexanediol"
qlogei_target,4,5,902,391.2,False,1,5-Methyl-3-heptyne
qlogei_target,4,6,566,491.65,False,1,2-Butylhexanol
qlogei_target,4,7,100,431.65,False,1,2-Allyloxyethanol
qlogei_target,4,8,1217,477.15,False,1,4-Methyl-2-(2-methylpropyl)pentan-1-ol
qlogei_target,4,9,636,441.15,False,1,N-Heptylmethylamine
qlogei_target,4,10,1096,453.15,True,2,"2,7-Dimethylnonane"
qlogei_target,4,11,1244,555.15,False,2,"2,3-Dimethyltetradecane"
qlogei_target,4,12,1062,547.62,False,2,trans-2-Undecen-1-ol
qlogei_target,4,13,625,466.65,True,3,1-Nonen-3-ol
qlogei_target,4,14,1056,616.26,False,3,(Z)-9-Tetradecen-1-ol
qlogei_target,4,15,28,385.15,False,3,Neopentyl alcohol
qlogei_target,4,16,935,469.15,True,4,"3-Ethyl-2,7-dimethyloctane"
qlogei_target,4,17,658,454.65,True,5,2-Methyl-3-octanol
qlogei_target,4,18,627,465.15,True,6,3-Methyldecane
qlogei_target,4,19,1236,466.15,True,7,"2,2,3,3,6-Pentamethylheptane"
qlogei_target,4,20,825,463.85,True,8,2-Methyl-1-decene
qlogei_target,4,21,360,461.15,True,9,4-Methyldecane
qlogei_target,4,22,412,465.65,True,10,4-Nonanol
qlogei_target,4,23,1183,457.0,True,11,"2,4,4,7-Tetramethyloctane"
qlogei_target,4,24,499,473.15,False,11,"2,2,3-Trimethylnonane"
qlogei_target,4,25,419,462.35,True,12,2-Methyldecane
qlogei_target,4,26,1160,460.15,True,13,"4-Ethyl-2,2-dimethyloctane"
qlogei_target,4,27,932,461.15,True,14,3-Ethylnonane
qlogei_target,4,28,795,462.9,True,15,"3,3,6,6-Tetramethyloctane"
qlogei_target,4,29,1154,459.4,True,16,"2,4,5,7-Tetramethyloctane"
qlogei_target,4,30,1164,464.15,True,17,"2,2,4-Trimethylnonane"
qlogei_target,4,31,1223,463.15,True,18,"2,5,5-Trimethylnonane"
qlogei_target,4,32,1218,462.15,True,19,"2,4-Dimethyl-4-propylheptane"
qlogei_target,4,33,1138,463.15,True,20,"4-Ethyl-2,6-dimethyloctane"
qlogei_target,4,34,1187,464.15,True,21,4-Tert-butyloctane
qlogei_target,4,35,1137,470.15,True,22,"3-Ethyl-2,6-dimethyloctane"
qlogei_target,4,36,1220,463.15,True,23,"2,5-Dimethyl-4-propylheptane"
qlogei_target,4,37,699,465.45,True,24,5-Undecene
qlogei_target,4,38,1199,468.15,True,25,"2,2,3,3,5,5-Hexamethylhexane"
qlogei_target,4,39,278,465.85,True,26,1-Undecene
qlogei_target,4,40,1177,457.15,True,27,"2,2,3,3,4-Pentamethylhexane"
qlogei_target,4,41,1136,464.15,True,28,"4-Ethyl-2,4-dimethyloctane"
qlogei_target,4,42,864,479.15,False,28,6-Methyloctan-1-ol
qlogei_target,4,43,734,462.0,True,29,"1,10-Undecadiene"
qlogei_target,4,44,1116,467.15,True,30,"2,2,3,3,4,4-Hexamethylpentane"
qlogei_target,4,45,567,415.0,False,30,"2,6-Dimethyl-1-heptene"
qlogei_target,4,46,696,455.44,True,31,Undec-4-ene
qlogei_target,4,47,1114,459.15,True,32,"3-Ethyl-2,2,3,4-tetramethylpentane"
qlogei_target,4,48,1206,462.15,True,33,"3,3-Diethyl-2,4-dimethylpentane"
qlogei_target,4,49,1203,460.15,True,34,"2,3,3,4,4-Pentamethylhexane"
qlogei_target,4,50,1115,462.15,True,35,"3,3-Diethyl-2,2-dimethylpentane"
qlogei_target,4,51,1174,455.9,True,36,"2,2,6,6-Tetramethyloctane"
qlogei_target,4,52,1240,459.15,True,37,"2,2,5,5,6-Pentamethylheptane"
qlogei_target,4,53,594,443.15,False,37,"2,6-Dimethyl-2-heptanol"
qlogei_target,4,54,438,451.15,False,37,"2,2,4,6,6-Pentamethylheptane"
qlogei_target,4,55,523,459.00627,True,38,"2,2,7,7-Tetramethyloctane"
qlogei_target,4,56,1141,458.15,True,39,4-Tert-butyl-2-methylheptane
qlogei_target,4,57,1021,466.15,True,40,(E)-4-Undecene
qlogei_target,4,58,559,469.15,True,41,1-Undecyne
qlogei_target,4,59,500,506.02,False,41,"3,6-Nonadien-1-ol"
qlogei_target,4,60,8,467.85,True,42,1-Octanol
qlogei_target,4,61,1221,463.15,True,43,"2,6,6-Trimethylnonane"
qlogei_target,4,62,787,473.15,False,43,3-Undecyne
qlogei_target,4,63,149,460.15,True,44,Diisoamylamine
qlogei_target,4,64,1222,457.75,True,45,"2,6-Dimethyl-4-propylheptane"
qlogei_target,4,65,1180,444.15,False,45,"2,2,5-Trimethyloctane"
qlogei_target,4,66,792,455.15,True,46,"2,4,6-Trimethyl-4-heptanol"
qlogei_target,4,67,989,470.15,True,47,"(4R)-2-Methylpentane-2,4-diol"
qlogei_target,4,68,556,472.15,True,48,3-Ethyloctan-3-ol
qlogei_target,4,69,661,478.65,False,48,"3,3-Dimethyl-1,2-butanediol"
qlogei_target,4,70,219,420.15,False,48,5-Methyl-3-hexanol
qlogei_target,4,71,621,465.15,True,49,"4,7-Dimethyloctan-4-ol"
qlogei_target,4,72,1194,462.15,True,50,4-Isopropyl-4-heptanol
qlogei_target,4,73,1133,464.89743,True,51,"2,2,3,4-Tetramethylhexan-3-ol"
qlogei_target,4,74,402,557.15,False,51,2-Tetradecanol
qlogei_target,4,75,91,417.15,False,51,"N,N,N',N'-Tetramethyl-1,3-propanediamine"
qlogei_target,4,76,1230,469.15,True,52,"3,3-Dimethyl-4-propylheptane"
qlogei_target,4,77,1232,467.8,True,53,"3,4,5,5-Tetramethylhexan-3-ol"
qlogei_target,4,78,646,443.15,False,53,"2,2,3-Trimethylhexan-3-ol"
qlogei_target,4,79,830,472.15,True,54,4-Ethyl-5-methylnonane
qlogei_target,4,80,892,442.59,False,54,"3-Ethyl-2,3,4-trimethylpentane"
qlogei_target,4,81,1249,460.65,True,55,"2,2,4,4-Tetramethyl-3-hexanol"
qlogei_target,4,82,267,473.15,False,55,"2-Methyl-1,3-butanediol"
qlogei_target,4,83,136,282.65,False,55,Neopentane
qlogei_target,4,84,331,471.15,True,56,Nonylamine
qlogei_target,4,85,530,450.15,False,56,"2-Methylpropane-1,2-diol"
qlogei_target,4,86,813,481.15,False,56,"3-Methyl-1,3-butanediol"
qlogei_target,4,87,86,502.65,False,56,"1,4-Butanediol"
qlogei_target,4,88,242,535.15,False,56,"1,7-Heptanediol"
qlogei_target,4,89,859,429.65,False,56,"2,3,4-Trimethyl-3-pentanol"
qlogei_target,4,90,9,460.45,True,57,Propylene Glycol
qlogei_target,4,91,814,461.15,True,58,"R-1,2-Propanediol"
qlogei_target,4,92,563,351.65,False,58,n-Methyloctan-1-amine
qlogei_target,4,93,215,398.15,False,58,2-Ethylbutylamine
qlogei_target,4,94,104,444.15,False,58,2-Butoxyethanol
qlogei_target,4,95,81,397.45,False,58,2-Methoxyethanol
qlogei_target,4,96,635,459.15,True,59,5-Methyldecane
qlogei_target,4,97,1186,472.15,True,60,"3,4-Diethyloctane"
qlogei_target,4,98,922,457.15,True,61,4-Ethylnonane
qlogei_target,4,99,1150,463.0,True,62,"2,5,8-Trimethylnonane"
qlogei_target,4,100,325,447.25,False,62,Decane
qlogei_target,4,101,22,231.04,False,62,Propane
qlogei_target,4,102,558,494.15,False,62,"2-Methyl-1,3-propanediol"
qlogei_target,4,103,638,479.15,False,62,5-Methylundecane
qlogei_target,4,104,1246,444.15,False,62,"2,4,4-Trimethyloctane"
qlogei_target,4,105,171,388.75,False,62,"2,3-Dimethylhexane"
qlogei_target,4,106,535,337.15,False,62,N-Allylmethylamine
qlogei_target,4,107,1,455.15,True,63,"2,3-Butanediol"
qlogei_target,4,108,1030,429.46,False,63,"3,5-Hexadien-2-ol"
qlogei_target,4,109,904,447.15,False,63,"2,2,6-Trimethyloctane"
qlogei_target,4,110,152,743.15,False,63,Dotriacontane
qlogei_target,4,111,597,370.15,False,63,3-Octyn-1-ol
qlogei_target,4,112,106,451.75,False,63,Octylamine
qlogei_target,4,113,406,426.9,False,63,1-Hepten-3-OL
qlogei_target,4,114,953,694.45,False,63,Squalene
qlogei_target,4,115,568,358.15,False,63,5-Methyl-1-hexene
qlogei_target,4,116,302,469.05,True,64,Undecane
qlogei_target,4,117,35,341.95,False,64,Isobutylamine
qlogei_target,4,118,670,457.15,True,65,4-Methyl-1-heptanol
qlogei_target,4,119,249,576.15,False,65,Heptadecane
qlogei_target,4,120,385,410.65,False,65,1-Isopropoxy-2-propanol
qlogei_target,4,121,121,517.15,False,65,"2,2-Diethyl-1,3-propanediol"
qlogei_target,4,122,868,359.15,False,65,N-tert-Butylethylamine
qlogei_target,4,123,1168,473.15,False,65,"3-Ethyl-3,4-dimethyloctane"
qlogei_target,4,124,990,442.65,False,65,3-Hepten-1-ol
qlogei_target,4,125,548,428.9,False,65,5-Hexen-1-ol
qlogei_target,4,126,1166,459.9,True,66,"3,3-Diethylheptane"
qlogei_target,4,127,95,405.15,False,66,Hexylamine
qlogei_target,4,128,841,474.15,False,66,"3,6-Dimethyldecane"
qlogei_target,4,129,137,353.95,False,66,"2,2,3-Trimethylbutane"
qlogei_target,4,130,247,557.15,False,66,1-Hexadecyne
qlogei_target,4,131,799,404.15,False,66,"2-Butene-1,4-diol"
qlogei_target,4,132,505,417.15,False,66,"N,N-Diethylethylenediamine"
qlogei_target,4,133,656,429.15,False,66,"2,2-Dimethyl-3-hexanol"
qlogei_target,4,134,363,453.15,True,67,Didodecylamine
qlogei_target,4,135,723,391.0,False,67,4-Methylhept-3-ene
qlogei_target,4,136,669,465.4,True,68,4-Methyl-2-propylpentan-1-ol
qlogei_target,4,137,643,507.15,False,68,"1,2-Hexanediol"
qlogei_target,4,138,38,331.15,False,68,"2,3-Dimethylbutane"
qlogei_target,4,139,676,453.15,True,69,"2,3,6-Trimethyloctane"
qlogei_target,4,140,208,385.15,False,69,3-Methyl-2-butanol
qlogei_target,4,141,981,453.15,True,70,3-Methyl-4-octanol
qlogei_target,4,142,315,521.05,False,70,2-Methyltridecane
qlogei_target,4,143,333,603.15,False,70,Hexadecyldimethylamine
qlogei_target,4,144,245,543.75,False,70,Pentadecane
qlogei_target,4,145,1098,746.15,False,70,1-Tritriacontene
qlogei_target,4,146,1106,491.65,False,70,"4-Methylpentane-1,4-diol"
qlogei_target,4,147,1170,455.15,True,71,"3,6-Dimethylnonane"
qlogei_target,4,148,187,382.25,False,71,"2,5-Dimethylhexane"
qlogei_target,4,149,133,503.25,False,71,"2,2,4-Trimethyl-1,3-pentanediol"
qlogei_target,4,150,832,474.15,False,71,"5,6-Dimethyldecane"
random,5,1,1000,441.15,False,0,"cis-2,6-Dimethyl-2,6-octadiene"
random,5,2,786,479.15,False,0,2-Undecyne
random,5,3,1224,445.15,False,0,"2,5,5-Trimethyloctane"
random,5,4,356,490.15,False,0,Hexaethylene glycol
random,5,5,642,613.15,False,0,3-Methylnonadecane
random,5,6,833,504.45,False,0,2-Methyl-1-dodecene
random,5,7,67,374.45,False,0,"2,4,4-Trimethyl-1-pentene"
random,5,8,584,438.15,False,0,3-Ethyloctane
random,5,9,1005,367.65,False,0,3-Methyl-2-hexene
random,5,10,28,385.15,False,0,Neopentyl alcohol
random,5,11,1010,524.08,False,0,trans-6-Tetradecene
random,5,12,1004,406.45,False,0,"trans-2,2-Dimethyl-3-heptene"
random,5,13,836,439.15,False,0,"2,2,3,3,4-Pentamethylpentane"
random,5,14,585,618.15,False,0,1-Nonadecanol
random,5,15,29,375.55,False,0,2-Methyl-2-butanol
random,5,16,345,355.35,False,0,"Hexa-1,3,5-triene"
random,5,17,477,480.15,False,0,Neopentyl glycol
random,5,18,712,471.09534,True,1,5-Undecyne
random,5,19,508,421.15,False,1,"3,5-Dimethyl-1-hexyn-3-ol"
random,5,20,69,333.36,False,1,2-Methylpentane
random,5,21,238,372.95,False,1,1-Heptyne
random,5,22,186,299.05,False,1,"1,4-Pentadiene"
random,5,23,815,492.15,False,1,5-Butylnonane
random,5,24,938,447.15,False,1,"2,2,3,5-Tetramethylheptane"
random,5,25,1246,444.15,False,1,"2,4,4-Trimethyloctane"
random,5,26,1121,620.44,False,1,Octadec-7-yne
random,5,27,1058,386.36,False,1,5-Methyl-2-heptene
random,5,28,996,546.96,False,1,(2E)-2-Pentadecene
random,5,29,222,274.03,False,1,beta-Butene
random,5,30,1213,451.15,False,1,"4-Ethyl-2,2,4-trimethylhexane"
random,5,31,843,501.15,False,1,"2,3-Dimethylundecane"
random,5,32,1198,448.15,False,1,"4-Ethyl-2,5-dimethylheptane"
random,5,33,827,430.15,False,1,"2,4-Dimethyl-3-isopropylpentane"
random,5,34,78,303.15,False,1,1-Pentene
random,5,35,825,463.85,True,2,2-Methyl-1-decene
random,5,36,82,328.55,False,2,Diethylamine
random,5,37,848,434.26,False,2,"3,4,4-Trimethylheptane"
random,5,38,233,329.15,False,2,2-Pentyne
random,5,39,464,604.15,False,2,1-Nonadecene
random,5,40,1096,453.15,True,3,"2,7-Dimethylnonane"
random,5,41,383,360.15,False,3,4-Methyl-1-hexene
random,5,42,1116,467.15,True,4,"2,2,3,3,4,4-Hexamethylpentane"
random,5,43,1103,393.15,False,4,"(S)-3,3-dimethyl-2-butanol"
random,5,44,1089,501.2,False,4,trans-4-Tridecene
random,5,45,675,375.65,False,4,n-Methylbutan-2-amine
random,5,46,624,435.65,False,4,"3,4,5-Trimethylheptane"
random,5,47,416,431.0,False,4,"2,4-Dimethyl-1-pentanol"
random,5,48,47,480.15,False,4,Tributylamine
random,5,49,1,455.15,True,5,"2,3-Butanediol"
random,5,50,542,364.98821,False,5,"5-Methyl-1,4-hexadiene"
random,5,51,150,426.15,False,5,3-Hexen-1-ol
random,5,52,394,451.65,False,5,2-Octanol
random,5,53,192,340.21,False,5,3-Hexene
random,5,54,1002,361.15,False,5,(E)-2-Methyl-3-hexene
random,5,55,367,413.15,False,5,3-Ethyl-3-methylhexane
random,5,56,992,349.89151,False,5,"cis-4,4-Dimethyl-2-pentene"
random,5,57,994,310.05,False,5,cis-2-PENTENE
random,5,58,295,410.15,False,5,"2,2,5,5-Tetramethylhexane"
random,5,59,213,414.15,False,5,2-Methyl-3-hexanol
random,5,60,558,494.15,False,5,"2-Methyl-1,3-propanediol"
random,5,61,1209,451.15,False,5,"3-Ethyl-2,4,4-trimethylhexane"
random,5,62,363,453.15,True,6,Didodecylamine
random,5,63,647,448.15,False,6,"2-Methylbutane-2,3-diol"
random,5,64,1249,460.65,True,7,"2,2,4,4-Tetramethyl-3-hexanol"
random,5,65,632,392.6,False,7,"3,5,5-Trimethyl-1-hexene"
random,5,66,1162,441.15,False,7,"4-Ethyl-2,2-dimethylheptane"
random,5,67,1052,478.32,False,7,trans-6-Dodecene
random,5,68,1055,387.4,False,7,"2,6-Dimethyl-3-heptene"
random,5,69,1084,360.6,False,7,"1,3-Heptadiene"
random,5,70,109,481.15,False,7,2-(Hexyloxy)ethanol
random,5,71,496,407.15,False,7,1-Methoxy-2-butanol
random,5,72,1169,473.15,False,7,"4,4-Diethyloctane"
random,5,73,840,471.15,True,8,"2,5-Dimethyldecane"
random,5,74,334,445.15,False,8,"N,N-Dimethylheptylamine"
random,5,75,263,724.15,False,8,Triacontane
random,5,76,853,484.15,False,8,"2,2-Dimethyl-1-octanol"
random,5,77,917,473.15,False,8,3-Methyl-7-ethyl-nonane
random,5,78,837,432.15,False,8,"2,2,3,4,4-Pentamethylpentane"
random,5,79,247,557.15,False,8,1-Hexadecyne
random,5,80,1178,452.15,False,8,"2,3,4-Trimethylhexan-3-ol"
random,5,81,442,430.15,False,8,4-Methyl-3-heptanol
random,5,82,807,456.65,True,9,"meso-2,3-Butanediol"
random,5,83,790,528.92,False,9,5-Tetradecyne
random,5,84,202,415.15,False,9,3-Ethyl-3-pentanol
random,5,85,134,283.15,False,9,"1,3-Butadiyne"
random,5,86,988,276.87,False,9,cis-2-Butene
random,5,87,51,459.35,True,10,2-Ethylhexan-1-ol
random,5,88,244,526.65,False,10,Tetradecane
random,5,89,411,441.15,False,10,3-Methylnonane
random,5,90,468,452.15,False,10,"3,5-Dimethyl-4-heptanol"
random,5,91,136,282.65,False,10,Neopentane
random,5,92,475,420.05,False,10,1-Nonene
random,5,93,36,380.99,False,10,Isobutanol
random,5,94,1051,413.65,False,10,(Z)-Pent-3-en-1-ol
random,5,95,888,428.93767,False,10,"2,3,4,5-Tetramethylhexane"
random,5,96,471,444.15,False,10,Myrcene
random,5,97,900,520.15,False,10,"2,3-Dimethyldodecane"
random,5,98,762,372.69,False,10,4-Methyl-2-hexyne
random,5,99,1011,612.15,False,10,Oleylamine
random,5,100,1235,451.15,False,10,"4,4-Dimethylnonane"
random,5,101,602,435.15,False,10,"3,4-Dimethyloctane"
random,5,102,502,441.65,False,10,2-Methylhexan-1-ol
random,5,103,1056,616.26,False,10,(Z)-9-Tetradecen-1-ol
random,5,104,529,465.15,True,11,"N,N,N',N'-Tetraethylethylenediamine"
random,5,105,1173,415.15,False,11,4-Methyl-octane
random,5,106,909,433.26,False,11,"3-Ethyl-2,4-dimethylhexane"
random,5,107,531,252.95,False,11,Trimethylborane
random,5,108,393,392.65,False,11,But-2-en-1-ol
random,5,109,501,601.15,False,11,2-Heptadecanol
random,5,110,1192,452.15,False,11,"3,5-Diethylheptane"
random,5,111,777,436.15,False,11,"2,2,6,6-Tetramethylheptane"
random,5,112,1164,464.15,True,12,"2,2,4-Trimethylnonane"
random,5,113,434,445.35,False,12,3-Methyl-1-hexanol
random,5,114,699,465.45,True,13,5-Undecene
random,5,115,760,405.15,False,13,"2,4-Dimethyl-4-penten-2-ol"
